address,pointsEarn,inviterAddress,pointsRef
0x006abb6049c11fbbb7684778c6a7b79d550807c5,144.979243681217425319,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x00c65489835a604ffd9384886840d55f989a625a,73.103724048520746822,0x841e57454ff56fa6f649d7b155afda961aaf1c55,0.000000000000000000
0x00da3140fb14c5d76ac9ab96cb192bb492105f81,1924.304172978135464769,0xeb7bd07eb559e696b8e31fde1acd03481589f455,0.000000000000000000
0x00f10e64ceec2316d00078a96e580a0123dcc72b,77.336121559090917109,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x010d7fff80f38499cb0d1bb0174b956a862a84bd,394.075182812538029426,0x5165011d68fbf53d1384cb0078674f7001479d14,0.000000000000000000
0x016283ca2f7a3e420727166d57aa4e5b6eec4c46,88.684920507753053361,0x5db63f987817910bbb9656b5210990408d3831fb,0.000000000000000000
0x0165ce7858a98707589c753833ac6873414cffc1,59.295176145553760270,0x2f79720d25f7ef2d6dc5753baa56b09aa60ec2b2,0.000000000000000000
0x01cabfce004adbc0b77c4eb4022e15cd5c0052df,107.369277743203372977,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x01ccd9f9380ca31399bda809bf327ad515d782f4,54.491395052843368038,0x13a1d38aed702c6d67eaf7995db255ef3be0c04e,0.000000000000000000
0x0290f2057428109ecc55d773f6511c8ad6d53881,186.738614490434895570,0x59d898caa9cd3318e887b5ce472ecc51a9631dd8,0.000000000000000000
0x02dcd7cf392d9ece5e07a5fba5a9e56538fcee20,92.070921875430214749,0x12c785f1e5a960d94c3cd4260db94259c685d2c3,0.000000000000000000
0x02fbe93b0fa595bddbc26fb76234c9f2793e1909,5.797758364501363526,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x032c7a402e5805b1a3a00060a2076ed88990f16f,53.949706029175557542,0xdf5e8751bdc4e0727c28c10b4a68a80930c78713,0.000000000000000000
0x038aa32c3a66350441aad7dc92ebf1a557860c70,86.428864332256782744,0x5bb37cfef5c487b6f33e2858f75a6ea52e5195b7,0.000000000000000000
0x039e58015610ba301c79b2fa226cd77b3a0802d0,77.421024888244554022,0x7c502c0636ef2b4ff630af3b4d17152e7c67a12f,0.000000000000000000
0x03a3690636abdf8858ec2d02660c0342a622c1be,179.068600890294003399,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x03ab449f8c471cf75f89cc41ce89da74a91fb94d,68.358691029695996068,0x500e4170fce824fcdc62d5e0d1f8e3a202634deb,0.000000000000000000
0x03d745599b302c05343801e2110cc41698145da4,63.017414268399016778,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x0413cf295a5fc446356e1dd2bf0b99877fa88ff9,535.873046533303917451,0x7511c7b600b087c8b7b1ce16c3c4806145c71c4c,0.000000000000000000
0x0419d56dc30b0302d9bf4bb9dbb6d2f4ded8a5ff,107.641385762677317211,0x4ca42296eb92c9e3d48d65a3d7bf3e49e0525c05,0.000000000000000000
0x04399a3e6f93c4233186b33cdbd45ef8f34df950,130.646015886404190480,0x4c1a6e8bdf2305949e0990ff2a34304a13a5e807,0.000000000000000000
0x04f44ad066bcaaa2f52965f4f455e23f1d4618c1,34.850338585618689995,0x31cf549118a6eaa9416900a02c879d9061146cd2,0.000000000000000000
0x04ffeb7831127340e17a79f1eb69e7857254be79,171.953541041435102547,0xdcbf7070f0e91b7d764fd9ec66cad74c37f3117a,0.000000000000000000
0x052410e873487dcc181de20904ec802c22b0468e,77.223178256665692247,0x649fd14dd407443cad284b0cde76971e30303816,0.000000000000000000
0x05308c749f0483353e38d05b0178bf9f5c469131,73.437998380619512821,0x134f3514e9d87bfa7a8e0916282a612bce8a1215,0.000000000000000000
0x0539432b8d29955c07e776ec005f95142fb2b28e,1.363341022471064387,0x039e58015610ba301c79b2fa226cd77b3a0802d0,0.000000000000000000
0x056d807799a56951b83fc8fea1ff5c0ef66fced9,45.169057211393128619,0x5a72930fae6c137367271ddaf8288245bfb3fc11,0.000000000000000000
0x05853e7243dabffb277378f29725a3aebf439bdf,69.763091971113868880,0xc5e818db3dd5bdd51dcd1290c66f3e0948eb0933,0.000000000000000000
0x059cd03ea0929be2e3bdbcd7f857bcd4172ae5a4,76.034984120136562680,0x852c6db7b858b2c3f8f558a1a072d9224a33adc3,0.000000000000000000
0x05a867faa90c27f0c00bba1561be8f9288bca85d,52.468002718211256355,0xa4512906c0a382d221509c16a86b31c4e820d43c,0.000000000000000000
0x05f8b7ac469e2d5460af6d7eb50daa1f9fe07913,74.596663901151405263,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x0622209f1786b4fefd0ee298d5b20418df90ae22,85.276998817380345098,0x3076d379668850625c4c280391daec4ce9ff9b29,0.000000000000000000
0x06375c6391506db0e215ebd4c60df150aa4a5bfb,41.216725538293240456,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x06403cdaf696ea8af47255a122841daf5eea83c4,88.889856987099530243,0x2f26c1d10456b6256460517ae912b5785e395794,0.000000000000000000
0x06477c76f1c59088ada1a81d66199061819ff35c,1223.767837546101199245,0xace2dfe35e8f5991b34ae8bd2ccbd142dad82932,0.000000000000000000
0x069c72b112836c957412411d55b50d920f02eb0c,78.901964287032500551,0x039e58015610ba301c79b2fa226cd77b3a0802d0,0.000000000000000000
0x06cbf67109375141e06bed7ecb6f3cfde094b94d,79.807442008442813282,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x06e592a792c30d995c30bbbf3846a9125e2ae6ae,91.623124490336651021,0x039e58015610ba301c79b2fa226cd77b3a0802d0,0.000000000000000000
0x06fd5cbecbe9feaed78aae8d3cc879dca63f4439,55.853214774597713557,0xcafc58de1e6a071790efbb6b83b35397023e1544,0.000000000000000000
0x075923d32cf1b97de91a7676ccb657950ce5a666,88.693026125980047897,0x5274bec2d13f5b6d7b6fe86839236dbe721f70b7,0.000000000000000000
0x07854b83d26644c0033fd3b6c47b62a5c27c6f9d,53.998069525604482532,0x61cda0ecee8e0f7fc669c48ed24b548eaec7c68a,0.000000000000000000
0x07a59c23830045d699d2454dc37c18c905fff54b,449.275865944899691599,0x590a684b62d9533a72e352e3f6a2d92dc91a7c8a,0.000000000000000000
0x07adcc9de89a491f0692723e17ec72346efef8c6,72.580402712046216146,0x6ebca303535fa9ecfe5a4f1dcbe17be0144b7a69,0.000000000000000000
0x07f45af20e4c3c49340c4aeae13e062d30efcf29,59.312738509006082181,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x0825d464b14d61a7a1ea30f77b472bfc6259572b,31.789852429979305481,0x5bb37cfef5c487b6f33e2858f75a6ea52e5195b7,0.000000000000000000
0x0829b72276cbea82440c7cd5ead0bfd8a8862058,76.496786389529710974,0x5bb37cfef5c487b6f33e2858f75a6ea52e5195b7,0.000000000000000000
0x082fe12092aee78d8795f48430c4ce1dfb02091b,70.965510602013074716,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x08711c0315ab5e7f733b806c2695847b91f8c021,51.660466824171215826,0x53e972d3d11f50283ca9637c4e078f23a5aa04b7,0.000000000000000000
0x08763295494bc3676d320514fe49746928578766,47.229713086650589897,0x220592b0938d3278e9b82119b845f829d185d68a,0.000000000000000000
0x08edea391973f19411e181e22503d96174043fcf,22477.478487766454857102,0x94c9992f56f99409d7f420fe3175c3a6b6101949,0.000000000000000000
0x093317319f04a3f4a29944d793c97ae0df3a1408,52.396094222497436249,0x7cbc5bcf52f04dd91c31f493d83b393674800d2d,0.000000000000000000
0x096ecdb3a03d62388daab5f8025212543f5733e5,4.711105176511546288,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x0973bff81932f83256ed679c2a04316f75a71207,14.924439977845114751,0x039e58015610ba301c79b2fa226cd77b3a0802d0,0.000000000000000000
0x09774e47aca767f39b166ca494cefa02c9aea825,73.777948514904796446,0x324e9899632d5b294265281b9bacaccc5a79440a,0.000000000000000000
0x099d06cb1c311519020c6cf573dd55ddd60dba2b,43.237361365680735110,0x5bb37cfef5c487b6f33e2858f75a6ea52e5195b7,0.000000000000000000
0x09a0e4f035cf4a816f8cceb2a75305b3ec2a858c,77.316538938218585874,0x7122985656e38bdc0302db86685bb972b145bd3c,0.000000000000000000
0x09e0aa066ad8e6488334359040c39e7df5301820,127.186905206528937338,0x16502b02074b7c568691cf51b62bf645b4720ff7,0.000000000000000000
0x09e9c33fac2e1d8fe233c202eb36b875d2455ad0,78.279118509554338773,0xa22bc246001fa2198e6f8434f61c19d81b39ef30,0.000000000000000000
0x09fc894ffd9dbaab6ba0e2827e51694de985ee8c,30.630286971656457890,0x57fe516227c055b89900b26bfe29d20a05835523,0.000000000000000000
0x0a3029a8300976ee95b3375a5c21f292df2dbcc9,76.222618063377031052,0x039e58015610ba301c79b2fa226cd77b3a0802d0,0.000000000000000000
0x0a31f3bdfbe5c0737993c8b1214f630a184f9c22,1681.956039675385185331,0xe5539448f3e87e3e318bf5ac021e1bc9d324eec5,0.000000000000000000
0x0a3321457c9085fc5646c5983effae006d032e91,21.825514130974155178,0x039e58015610ba301c79b2fa226cd77b3a0802d0,0.000000000000000000
0x0a4969711346c61c8adadc61cfa4b787e83d1f2c,61.957042383406883931,0xfa4d153370b22d92750905aa8ce71791abd0915c,0.000000000000000000
0x0af9a3c1025f5ecb18d91d6131f3fbb2f710c2c9,69.371801221820811321,0xfed7a14e9cd01ac65d6c4a99f4a1890e510a54c8,0.000000000000000000
0x0b0b2c27df51bcd181c589f70ff93904e36c7c90,75.156094071846164921,0x5771a6b96eb41b14d588e2b65f80bff04e73f387,0.000000000000000000
0x0b559d38d4716b6b2699bd3e669a14d441320bd3,127.512772420884750473,0x039e58015610ba301c79b2fa226cd77b3a0802d0,0.000000000000000000
